299116.813,2801385.5,1980.509
299116.938,2801385,1979.873
299115.875,2801385,1991.993
299118.406,2801386,1986.612
299115.719,2801412.25,1980.113
299118.344,2801394,1974.675
299117.844,2801391.25,1974.821
299117.813,2801393.75,1980.977
299117.844,2801390.25,1974.41
299117.594,2801391.25,1980.697
299118.531,2801394.25,1974.717
299117.781,2801392,1980.808
299118.563,2801395,1974.719
299116.906,2801408.5,1980.898
299117.781,2801393.75,1981.302
299118.094,2801396.5,1981.175
299115.906,2801412,1980.376
299117.719,2801409.25,1973.882
299116.375,2801410,1980.756
299117,2801411.5,1973.766
299115.75,2801412.25,1979.672
299116.469,2801409.25,1980.591
299115.5,2801413,1980.153
299115.969,2801411.5,1979.989
299115.375,2801413.75,1979.593
299115.188,2801414.25,1979.567
299116.688,2801412.25,1973.477
299116.531,2801412.75,1973.536
299118.656,2801396,1974.878
299116.281,2801410,1980.471
299116.656,2801416.75,1985.475
299117.531,2801392.5,1981.269
299117.281,2801389.5,1980.471
299118.156,2801393,1974.578
299117.656,2801394.25,1981.365
299117.344,2801391.25,1981.081
299118.344,2801394.25,1974.864
299118.5,2801394,1974.913
299118.156,2801392,1974.978
299117.75,2801392.25,1981.244
299117.5,2801390,1980.808
299117.875,2801394.75,1981.049
299117.938,2801394.75,1981.26
299117.438,2801390.75,1981.002
299118.563,2801394,1974.685
299118.781,2801396,1975.074
299117.75,2801392.75,1980.893
299118.125,2801391,1974.441
299118.438,2801395,1975.088
299118.156,2801391.75,1974.901
299118.344,2801394.25,1975.063
299117.75,2801390.5,1974.679
299117.719,2801393.25,1981.276
299115.813,2801413,1979.772
299117.625,2801391.75,1980.695
299116.406,2801410.25,1980.739
299117.344,2801390,1981.007
299116.625,2801409.75,1980.753
299117.594,2801409.75,1973.732
299117.688,2801409.5,1974.337
299118.375,2801393.75,1975.089
299117.875,2801390.75,1974.7
299118.656,2801395.75,1974.999
299117.813,2801394.75,1981.403
299117.969,2801408,1974.168
299117.188,2801407,1980.903
299115.125,2801415.25,1979.168
299116.75,2801409,1980.4
299117.906,2801395.25,1981.508
299118.281,2801407,1974.867
299118.156,2801407.5,1974.237
299118.031,2801395.75,1981.243
299116.563,2801409.5,1980.388
299116.25,2801411,1980.528
299117.844,2801408.25,1974.445
299117.594,2801392.25,1981.163
299117.75,2801408.75,1974.095
299116.906,2801408.25,1980.524
299117.938,2801395.5,1981.001
299117.281,2801407,1981.253
299117.844,2801395,1980.993
299114.75,2801416.75,1979.007
299117.063,2801411.75,1973.446
299117.188,2801407.25,1981.207
299117.938,2801408.25,1974.045
299116.031,2801411.75,1980.394
299115.188,2801415,1979.778
299115.5,2801413.75,1979.534
299117.719,2801390,1974.669
299115.094,2801415.5,1979.135
299116.719,2801417.25,1985.315
299117.938,2801408.25,1974.267
299116.281,2801410.25,1980.588
299116.031,2801411.5,1979.894
299116.719,2801412.75,1973.686
299117.313,2801410.25,1974.121
299116.719,2801408.25,1981.003
299115.75,2801412.75,1979.592
299116.469,2801413.5,1973.435
299117.844,2801407.75,1974.341
299117.875,2801407.75,1974.585
299116.281,2801410,1980.28
299114.531,2801417,1979.334
299114.969,2801415,1979.825
299117.031,2801411,1974.026
299118,2801407,1974.611
299116.781,2801408,1981.011
299116.906,2801411.5,1973.961
299116.813,2801408,1980.661
299115.594,2801412.75,1979.757
299116.031,2801410.75,1980.591
299117.719,2801394.5,1980.976
299114.875,2801415.75,1979.222
299118.219,2801393.5,1974.691
299118.344,2801394.75,1975.124
299116.656,2801412.75,1973.616
299116.313,2801414.25,1973.446
299117.5,2801392.5,1981.154
299116.188,2801410.25,1980.385
299117.563,2801389.75,1974.668
299114.781,2801416.25,1979.234
299115.563,2801413,1979.775
299115.531,2801413,1980.036
299115.219,2801414,1979.733
299116.844,2801407.75,1980.855
299116.844,2801407.5,1981.106
299117.25,2801410,1974.164
299118.125,2801407.25,1974.812
299117.719,2801408,1974.422
299118,2801407.25,1974.482
299115.906,2801411.75,1980.104
299117.656,2801393.25,1980.923
299116.688,2801416.5,1985.355
299117.688,2801393.5,1980.914
299116.063,2801411,1980.215
299115.625,2801412.75,1979.943
299117.281,2801389.75,1980.534
299117.531,2801392.75,1981.244
299118.531,2801395.5,1974.797
299114.969,2801415.25,1979.533
299117.281,2801390.5,1981.015
299117.281,2801390.25,1980.888
299116.531,2801413.25,1973.411
299118.406,2801395.25,1975.191
299117.188,2801389.5,1980.909
299116.906,2801407.5,1980.945
299117.906,2801396,1981.165
299118.063,2801392.75,1974.914
299117.719,2801395.25,1981.485
299118.188,2801393.75,1975.055
299118.438,2801394.75,1974.655
299117.156,2801410.75,1973.809
299118.031,2801392,1974.494
299117.469,2801391.25,1980.657
299117.375,2801390.5,1980.551
299118.25,2801394.5,1975.092
299117.75,2801395,1981.456
299117,2801407.25,1981.026
299118.125,2801392.75,1974.601
299118.625,2801396,1975.227
299117.438,2801389.75,1980.893
299117.563,2801391.25,1981.087
299117.656,2801390.75,1980.694
299117.438,2801389.75,1980.528
299117.563,2801390,1980.613
299117.781,2801392.5,1980.674
299117.844,2801392.5,1980.975
299117.969,2801394.5,1980.943
299117.719,2801391.75,1980.843
299118.156,2801395.75,1981.106
299117.438,2801389.5,1980.922
299117.594,2801392,1980.76
299117.656,2801392.25,1980.687
299117.969,2801394.25,1980.933
299118.219,2801396,1981.223
299117.813,2801392,1980.944
299118.031,2801395,1981.052
299117.75,2801393.25,1981.366
299118.031,2801395.75,1981.082
299118.031,2801395.75,1981.55
299117.188,2801407.25,1981.195
299117.5,2801389.5,1980.519
299117.156,2801407.5,1980.766
299116.781,2801409,1980.459
299117.781,2801395.25,1981.327
299116.5,2801410,1980.17
299116.594,2801409.75,1980.408
299116.375,2801410.5,1980.234
299117.656,2801393.25,1981.203
299117.031,2801416,1985.566
299116.969,2801408.25,1980.629
299117.531,2801391.5,1980.598
299116.781,2801417,1985.305
299117.219,2801415.25,1985.643
299116.906,2801416.5,1985.376
299117.594,2801393.5,1981.158
299116.938,2801416,1985.643
299116.906,2801408,1980.832
299117.063,2801407.5,1981.117
299116.75,2801408.5,1980.965
299116.219,2801411,1980.087
299117,2801408,1980.614
299117.719,2801392.25,1980.906
299116.781,2801408.25,1980.47
299117.875,2801396.25,1981.34
299117.188,2801406.5,1980.865
299116.594,2801408.75,1980.74
299116.594,2801417,1985.439
299117.781,2801391,1974.683
299118.781,2801395.75,1974.795
299118.219,2801392.75,1974.995
299118.188,2801393.25,1975.016
299117.906,2801390.75,1974.904
299118.469,2801393.75,1974.831
299118.594,2801395.25,1975.172
299117.75,2801390.25,1974.843
299118.531,2801394,1974.564
299118.063,2801392,1974.826
299117.969,2801391,1974.785
299118.656,2801395.5,1974.999
299118.938,2801396,1974.8
299117.969,2801391.75,1975.003
299118.5,2801394,1975.13
299117.906,2801408.5,1974.638
299118.031,2801408.25,1974.548
299118.688,2801395.25,1974.676
299118.313,2801392.75,1974.489
299118.688,2801396,1975.341
299118.219,2801392.25,1974.458
299118.344,2801393.5,1974.951
299118.063,2801391.5,1974.832
299118.063,2801392.25,1975.084
299117.906,2801390,1974.278
299118.344,2801393.75,1974.536
299118.438,2801393.5,1974.676
299117.875,2801390.5,1974.261
299118.344,2801393,1974.554
299117.719,2801390.25,1974.68
299118.031,2801391.75,1974.305
299118.094,2801406.75,1974.372
299118.156,2801393.25,1974.929
299118.156,2801407.5,1974.786
299118.094,2801392.75,1974.796
299118.469,2801395.5,1975.055
299117.781,2801408.5,1974.319
299118.031,2801407.25,1974.677
299117.625,2801409,1974.315
299117.656,2801409.5,1973.871
299117.188,2801411.5,1973.941
299117.375,2801410.5,1974.039
299117.438,2801410.25,1973.736
299117.563,2801409.75,1973.984
299117.031,2801412,1973.423
299117.031,2801412,1973.797
299117.281,2801411,1973.652
299116.563,2801413.75,1973.539
299117.25,2801411.25,1973.852
299117.25,2801411.25,1973.515
299116.688,2801413.5,1973.538
299117.125,2801411.5,1973.456
299116.625,2801413.25,1973.575
299116.875,2801412.25,1973.482
299117.406,2801410,1973.743
299117.219,2801410.5,1973.489
299117.656,2801408.5,1973.848
299116.188,2801411.25,1980.005
299115.656,2801413.5,1979.591
299115.313,2801414.75,1979.675
299115.938,2801412.25,1979.853
299115.281,2801414.75,1979.842
299114.875,2801416.5,1979.121
299114.75,2801417,1978.766
299115.188,2801415.5,1979.289
299115.594,2801413.5,1980.033
299115.844,2801412.75,1980.115
299115.188,2801415.25,1979.694
299115,2801415.75,1979.593
299115.188,2801415,1979.302
299115.563,2801413.5,1979.533
299115.969,2801411.75,1979.67
299114.969,2801415.75,1979.673
299115.656,2801413.25,1980.115
299115.719,2801412.5,1980.116
299116.156,2801410.75,1979.986
299116,2801411.25,1979.847
299114.969,2801415.5,1979.087
299114.875,2801415.5,1979.791
299115.969,2801411.25,1980.525
299116.25,2801410.25,1980.118
299117.094,2801406.75,1980.983
299114.813,2801415.75,1979.489
299116.5,2801417.25,1985.37
299114.75,2801416,1979.61
299115.094,2801414.5,1979.795
299116.5,2801409,1980.847
299117,2801407.25,1980.792
299114.938,2801415.25,1979.27
299115.844,2801411.75,1979.934
299116.188,2801410.5,1980.147
299116.813,2801407.75,1980.715
299115.813,2801411.75,1980.335
299116.563,2801408.75,1980.522
299116.469,2801417.25,1985.618
299115.719,2801412,1979.853
299116.406,2801409.5,1980.422
299115.688,2801412.25,1979.909
299116.313,2801409.75,1980.763
299117.563,2801393,1981.249
299117.563,2801392.75,1980.822
299115.969,2801411.25,1980.273
299115.094,2801414.75,1979.957
299116.125,2801410.5,1980.648
299115.844,2801411.75,1980.146
299117.844,2801395.75,1981.254
299117.656,2801393.75,1980.988
299117.688,2801394.25,1981.38
299117.656,2801394.75,1981.438
299115.125,2801414.5,1979.666
299117.219,2801389.75,1980.926
299117.469,2801391.75,1980.749
299114.594,2801417,1979.193
299115.625,2801412.5,1979.954
299117.75,2801394.75,1981.147
299115.031,2801415.5,1979.451
299116.469,2801417.25,1985.155
299116.313,2801409.5,1980.594
299117.688,2801394.5,1981.481
299117.719,2801394,1980.994
299117.375,2801389.5,1980.396
299117.219,2801410.25,1973.97
299117.313,2801409.75,1974.184
299118.531,2801395.75,1974.803
299117.438,2801409.5,1974.113
299116.906,2801411.5,1973.584
299117.781,2801407.75,1974.544
299117.938,2801391.5,1974.457
299116.719,2801412.25,1973.653
299117.844,2801391.25,1974.473
299116.313,2801413.75,1973.418
299118.406,2801394.5,1974.662
299117.969,2801392.5,1974.812
299117.719,2801390.75,1974.792
299118.031,2801392.75,1974.977
299117.188,2801410.5,1974.037
299117.031,2801410.75,1973.848
299118.375,2801394.75,1974.934
299117.688,2801389.75,1974.278
299116.781,2801412.5,1973.839
299117.406,2801410,1974.301
299117.594,2801408.5,1974.183
299117.906,2801407.25,1974.329
299117.719,2801407.75,1974.051
299117.656,2801408,1974.209
299118.469,2801395.75,1975.335
299118.438,2801395,1974.805
299116.906,2801411.75,1973.951
299118.344,2801394.25,1974.606
299118.125,2801393,1975.203
299118.125,2801393.5,1975.112
299118.344,2801394.25,1974.962
299118.25,2801393.75,1974.832
299134.563,2801395.75,1980.967
299134.563,2801396,1981.4
299131.375,2801413,1980.323
299130.969,2801414,1979.673
299130.75,2801415.5,1979.852
299132.125,2801409,1980.633
299131.875,2801409.75,1980.467
299130.656,2801411,1974.218
299131.438,2801407.5,1974.514
299130.875,2801414.25,1980.007
299132.969,2801396.5,1975.19
299130.188,2801413.5,1973.627
299129.688,2801415.75,1973.444
299134.438,2801396.5,1981.068
299134.469,2801397.25,1981.297
299133.063,2801396,1974.792
299132.531,2801408,1980.841
299131.313,2801408.75,1974.392
299132.25,2801409.5,1980.94
299131.25,2801409,1974.381
299131.031,2801413.75,1979.824
299130.469,2801412,1973.587
299130.594,2801411.75,1973.659
299131.688,2801411.75,1980.573
299130.094,2801413.25,1973.409
299130.875,2801411,1974.216
299131.094,2801413.75,1980.142
299129.875,2801414.5,1973.621
299130.281,2801416.5,1979.316
299131.5,2801411.5,1980.519
299129.969,2801414,1973.633
299132.219,2801408.5,1980.703
299132.188,2801409,1980.913
299128.219,2801416.5,1985.632
299130.406,2801415.5,1979.274
299130.344,2801416,1979.268
299129.813,2801414.5,1973.482
299130.344,2801412,1973.832
299130.063,2801413.25,1973.67
299132.531,2801407.5,1981.296
299132.094,2801409,1980.484
299131.469,2801411.75,1980.58
299130.344,2801411.75,1973.636
299129.969,2801417.25,1979.13
299131.344,2801408,1974.317
299132.844,2801397.25,1975.048
299133.156,2801395.5,1975.05
299131.188,2801409.5,1974.157
299132.594,2801407.75,1980.863
299130.469,2801416.25,1979.355
299131.844,2801411,1980.681
299134.531,2801396.25,1981.311
299133.188,2801396,1975.233
299130.438,2801416.5,1979.653
299133.219,2801395.75,1975.238
299133.25,2801394.25,1975.364
299133.031,2801396.25,1975.065
299132.031,2801410.5,1980.813
299133.094,2801397,1975.278
299130.875,2801414.5,1979.674
299132.375,2801409,1981.03
299134.438,2801397.5,1981.073
299130.219,2801417.25,1979.038
299132.375,2801408.75,1981.004
299133.031,2801397.25,1975.195
299133.156,2801395.75,1975.08
299134.656,2801395,1980.872
299131.688,2801408,1974.785
299131.125,2801413.75,1979.783
299131,2801410.25,1973.946
299134.656,2801395,1981.225
299132.438,2801408.25,1980.78
299130.719,2801415,1979.505
299130.375,2801412.75,1973.783
299130.813,2801410.75,1973.909
299131.25,2801412.75,1979.928
299131.094,2801409.75,1974.396
299130.844,2801415,1979.931
299132.281,2801408.75,1980.717
299132.563,2801408,1981.256
299131.406,2801412.5,1980.434
299131.563,2801407.75,1974.462
299131,2801409.75,1974.049
299130.094,2801417.5,1979.089
299130.219,2801417.5,1979.548
299129.844,2801415,1973.467
299131.313,2801409.25,1974.587
299131.281,2801408.75,1974.179
299130.281,2801413.25,1973.769
299130.969,2801410.25,1974.255
299130.063,2801418,1979.291
299129.906,2801414.75,1973.52
299130.906,2801410.75,1974.208
299131.344,2801408.5,1974.276
299131,2801410.25,1974.202
299130.281,2801412.75,1973.61
299132.094,2801410,1980.866
299131.063,2801409.25,1973.983
299130.375,2801412.5,1973.597
299130.031,2801414,1973.445
299131.531,2801412.25,1980.441
299130.406,2801416.75,1979.626
299131.125,2801409.25,1974.406
299131.844,2801410.75,1980.809
299131.063,2801413.25,1979.725
299130.5,2801415.5,1979.737
299130.719,2801414.75,1979.878
299130.938,2801414,1980.065
299130.875,2801409.75,1974.347
299130.188,2801412.25,1973.427
299130.031,2801413.25,1973.407
299131.156,2801408.75,1974.055
299132.375,2801407.75,1980.778
299130.344,2801416,1979.624
299130.594,2801415,1979.547
299128.063,2801417.25,1985.491
299130.219,2801416.5,1979.612
299130.563,2801411.5,1973.961
299131.031,2801413.5,1980.178
299130.25,2801416.25,1979.242
299130.125,2801413,1973.756
299131.438,2801411.75,1980.07
299133,2801395.25,1974.716
299130.438,2801411.5,1973.83
299131.969,2801410,1980.758
299134.438,2801395.5,1981.213
299130.469,2801415.25,1979.299
299131.188,2801408.25,1974.255
299131.469,2801411.5,1980.232
299133,2801395.5,1974.899
299129.969,2801417.75,1979.165
299131.625,2801410.75,1980.23
299130.625,2801415,1979.953
299132.813,2801397,1975.183
299130.656,2801414.5,1979.632
299129.969,2801417.5,1979.339
299131.188,2801413,1980.325
299131.031,2801413.25,1979.97
299129.938,2801417.5,1978.839
299127.938,2801417.5,1985.347
299134.219,2801396.75,1980.929
299131.656,2801411.25,1980.621
299131.188,2801412.75,1980.076
299131.281,2801412,1980.003
299131.156,2801408.5,1974.318
299130.969,2801413.75,1979.935
299131.5,2801407.75,1974.785
299132.313,2801408,1980.726
299131.125,2801413,1980.171
299133.125,2801394,1974.764
299129.875,2801414,1973.66
299130.75,2801410,1973.902
299130.75,2801410.5,1974.313
299131.313,2801407.75,1974.365
299131.156,2801408.5,1974.023
299131.75,2801410.5,1980.35
299130.438,2801411.75,1974.153
299131.438,2801412,1980.359
299130.375,2801416,1979.468
299130.219,2801416.5,1979.039
299131.063,2801409,1974.039
299129.844,2801417.75,1978.903
299129.875,2801418,1978.969
299133.031,2801395.25,1975.165
299134.313,2801396.5,1981.392
299130.094,2801417.25,1979.447
299133.031,2801394.5,1974.652
299130.969,2801414,1980.299
299130.563,2801411.5,1974.149
299134.094,2801397,1981.028
299134.125,2801397.5,1981.454
299132.031,2801409.75,1980.968
299131.688,2801410.75,1980.596
299132.969,2801395,1974.676
299134.531,2801395,1981.112
299133,2801395,1975.015
299134.25,2801396.5,1980.944
299133,2801396,1975.288
299133.063,2801394,1974.698
299134.438,2801395.5,1981.019
299134.594,2801395.5,1980.912
299134.375,2801396.75,1981.051
299134.438,2801397,1981.47
299132.594,2801408.25,1981.273
299131.219,2801413.25,1979.887
299134.719,2801394.75,1980.81
299132.125,2801409.75,1980.568
299130.906,2801414.75,1979.931
299130.781,2801415,1979.677
299131.25,2801413.5,1980.248
299132.656,2801407.75,1981.432
299130.594,2801415.75,1979.492
299134.531,2801396,1981.171
299130.938,2801414.75,1979.588
299132.438,2801408.5,1980.957
299130.719,2801415.25,1979.572
299132.281,2801409.25,1981.07
299134.719,2801395.25,1981.252
299130.313,2801417,1979.278
299130.25,2801417.5,1979.133
299132.063,2801409.75,1980.531
299130.563,2801416.25,1979.746
299128.063,2801417.75,1985.467
299134.531,2801395.5,1980.838
299132,2801410.5,1980.745
299134.594,2801395.25,1980.66
299134.625,2801394.75,1980.645
299130.719,2801415.5,1979.535
299132.063,2801410,1980.637
299131.313,2801413,1980.174
299130.625,2801415.75,1979.792
299128.094,2801417.5,1985.473
299130.344,2801416.75,1979.212
299131.281,2801413.25,1980.059
299130.375,2801416.75,1979.447
299131.094,2801413.5,1979.79
299130.031,2801418,1979.094
299130.469,2801416.5,1979.562
299130.156,2801417.25,1979.218
299132.375,2801408.5,1981.158
299131.875,2801410.5,1980.671
299131.219,2801412.75,1979.876
299130.5,2801416,1979.493
299133.219,2801395,1974.896
299133.313,2801394,1974.824
299131.406,2801408.5,1974.331
299133.375,2801394,1975.043
299133.188,2801395.5,1975.228
299133.281,2801395,1975.096
299131.25,2801409.5,1974.281
299133.188,2801396.75,1975.288
299131.5,2801408.25,1974.329
299131.531,2801408,1974.363
299132.969,2801397,1974.835
299133.188,2801394.5,1974.89
299133.25,2801394,1974.89
299133.125,2801395,1974.853
299131.031,2801410.5,1974.248
299133.188,2801395,1975.254
299133.219,2801394.5,1974.749
299131.719,2801407.75,1974.844
299133,2801396.5,1974.953
299133,2801396.5,1974.976
299131.313,2801409,1974.557
299133.063,2801397,1975.392
299131.531,2801407.5,1974.3
299131.094,2801410,1974.378
299131.469,2801408,1974.651
299131.438,2801408,1974.447
299130.688,2801411.5,1973.76
299130.656,2801411.75,1973.842
299130.656,2801411.5,1974.048
299130.25,2801413.25,1973.485
299130.25,2801413.5,1973.894
299130,2801414.5,1973.716
299130.969,2801410.5,1973.925
299130.406,2801412.5,1973.446
299130.563,2801412.25,1973.785
299130.281,2801413,1973.498
299130.156,2801413.75,1973.497
299130.688,2801411.25,1973.799
299130.438,2801413,1973.72
299130.313,2801413,1973.858
299130.281,2801412.75,1973.428
299130.844,2801410.25,1973.9
299130.656,2801411.75,1974.115
299130.5,2801411.75,1973.974
299128.219,2801416.25,1985.653
299130.406,2801415.75,1979.342
299131.25,2801412.25,1979.912
299131.344,2801412,1980.423
299132.281,2801408.25,1981.177
299132.063,2801408.75,1980.56
299132.375,2801408,1981.19
299130.625,2801414.75,1979.483
299130.031,2801417,1979.069
299130.094,2801417,1979.393
299131,2801413.5,1980.154
299132,2801409.5,1980.797
299132.438,2801407.75,1980.931
299130.094,2801417,1979.597
299131.625,2801411,1980.471
299128.094,2801417,1985.493
299131.031,2801413,1979.702
299131.406,2801411.5,1980.089
299131.656,2801410.75,1980.358
299130.688,2801414.75,1979.748
299134.5,2801394.75,1980.733
299134.375,2801396,1981.292
299129.875,2801418,1979.252
299131.125,2801412.75,1979.7
299130.156,2801417.25,1979.648
299134.281,2801396.5,1981.157
299127.906,2801417.5,1985.442
299129.844,2801418,1979.13
299134.281,2801396.25,1981.388
299132.031,2801409.25,1980.738
299131.219,2801412.5,1979.819
299130.656,2801414.5,1979.415
299130.375,2801415.5,1979.442
299131.5,2801411.75,1980.368
299131.281,2801412.25,1980.219
299131.281,2801412,1979.831
299132.344,2801408,1980.522
299132.156,2801408.5,1980.52
299134.188,2801396.5,1981.383
299130.75,2801414.5,1979.793
299132.344,2801407.5,1980.673
299130.594,2801415,1979.34
299131.969,2801409.5,1980.323
299131.219,2801412.75,1980.342
299134.469,2801394.5,1980.752
299131.656,2801411,1980.782
299134.5,2801395.5,1981.426
299134.563,2801394.75,1981.287
299130.563,2801411,1973.74
299129.75,2801414.25,1973.522
299131.063,2801409,1974.444
299130.781,2801410.25,1974.27
299131.375,2801408,1974.75
299130.813,2801410,1974.294
299130.25,2801412.5,1973.864
299130.813,2801410,1974.072
299132.969,2801394.75,1974.83
299130,2801412.75,1973.435
299131.313,2801408,1974.267
299130.969,2801409.75,1974.392
299130.313,2801412.25,1973.65
299129.531,2801415.5,1973.463
299132.875,2801396.5,1974.883
299131.031,2801409.75,1974.237
299132.938,2801396,1975.142
299130.688,2801410.5,1973.783
299133.094,2801394.5,1975.091
299130.5,2801411.25,1973.56
299130.375,2801412,1973.962
299132.813,2801396.75,1974.992
299130.844,2801409.5,1973.801
299130.875,2801409.25,1974.017
299131.344,2801407.75,1974.158
299130.219,2801412.5,1973.758
299133.125,2801393.5,1974.981
299132.875,2801396.25,1974.883
299130.938,2801409.5,1973.959
299130.25,2801412.5,1973.644
299131.031,2801409.5,1974.608
299130.75,2801410.25,1973.738
299131.031,2801409.25,1973.921
299132.844,2801397.25,1975.381
299132.938,2801396.25,1974.693
299133.094,2801393.75,1975.094
299116.344,2801409.25,1992.283
299116.531,2801389.75,1992.526
299117.563,2801397,1993.207
299119.125,2801390.25,1987.078
299119.875,2801395.75,1987.856
299117.813,2801394.75,1992.958
299119.656,2801393.75,1987.271
